model,params_b,type,arch,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO
speakleash/Bielik-11B-v2,11.169,🟩 continuously pretrained,MistralForCausalLM,23.810489501190176,27.817906537862154,7.854984894259818,5.145413870246088,7.555989583333338,23.749630614657207
speakleash/Bielik-11B-v2.0-Instruct,11.169,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,52.524302184869484,33.774676263963016,11.858006042296072,8.948545861297541,14.738541666666668,26.12293144208038
speakleash/Bielik-11B-v2.1-Instruct,11.169,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,50.89817240477488,36.29005304442506,26.661631419939575,11.633109619686799,10.515104166666669,27.184914302600472
speakleash/Bielik-11B-v2.2-Instruct,11.169,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,55.519355310575946,36.95804119871526,26.812688821752268,10.850111856823268,10.107291666666667,27.628176713947987
stabilityai/StableBeluga2,68.977,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,37.87140343178322,41.26326112722379,4.380664652567976,8.83668903803132,18.654427083333335,25.845892434988176
stabilityai/stablelm-2-12b,12.143,🟢 pretrained,StableLmForCausalLM,15.69214129620518,22.685797482043984,4.305135951661631,3.8031319910514525,14.485677083333334,23.020094562647756
stabilityai/stablelm-2-12b-chat,12.143,"💬 chat models (RLHF, DPO, IFT, ...)",StableLmForCausalLM,40.81647805600252,25.253697090812636,5.362537764350453,2.2371364653243813,7.7283854166666694,19.270833333333332
stabilityai/stablelm-2-1_6b,1.645,🟢 pretrained,StableLmForCausalLM,11.570521771122843,8.632695204968835,0.7552870090634441,0.0,5.791406249999999,5.1510786052009445
stabilityai/stablelm-2-1_6b-chat,1.645,"💬 chat models (RLHF, DPO, IFT, ...)",StableLmForCausalLM,30.59991932516833,7.493378297410634,2.492447129909366,0.0,5.712760416666669,6.905658983451536
stabilityai/stablelm-2-zephyr-1_6b,1.645,"💬 chat models (RLHF, DPO, IFT, ...)",StableLmForCausalLM,32.79310008555078,6.708710147938231,3.3232628398791544,0.0,5.993229166666668,7.930703309692672
stabilityai/stablelm-3b-4e1t,2.795,🟢 pretrained,StableLmForCausalLM,22.031986240951785,9.013070349546279,1.0574018126888218,0.0,4.422656249999999,7.432033096926712
stabilityai/stablelm-zephyr-3b,2.795,"💬 chat models (RLHF, DPO, IFT, ...)",StableLmForCausalLM,36.832271705740766,14.7591192080273,4.305135951661631,0.0,9.787760416666666,8.530954491725769
teknium/CollectiveCognition-v1.1-Mistral-7B,7.0,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,27.904626391308398,23.47613361696592,3.096676737160121,4.921700223713646,5.732552083333332,20.40669326241135
teknium/OpenHermes-13B,13.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,26.680651781716954,18.21332824040884,1.2084592145015105,3.0201342281879207,8.532552083333334,15.438460401891252
teknium/OpenHermes-2-Mistral-7B,7.0,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,52.86151854856226,29.251839211223313,4.531722054380665,4.4742729306487705,16.064062499999995,21.4594414893617
teknium/OpenHermes-2.5-Mistral-7B,7.242,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,55.71417173100706,27.770026367807578,5.0604229607250755,4.4742729306487705,12.058072916666669,22.826167257683213
teknium/OpenHermes-7B,7.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,18.12513021006485,12.08139546207365,1.5861027190332326,2.572706935123044,12.681510416666667,10.368646572104018
tiiuae/Falcon3-10B-Base,10.306,🟢 pretrained,LlamaForCausalLM,36.47754624396601,41.37546218651794,24.924471299093657,12.751677852348994,14.173958333333331,36.003989361702125
tiiuae/Falcon3-10B-Instruct,10.306,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,78.16560060639105,44.82153982483132,27.64350453172205,10.514541387024611,13.607031249999997,38.1002511820331
tiiuae/Falcon3-1B-Base,1.669,🟢 pretrained,LlamaForCausalLM,24.280132271262474,11.343173265854867,3.3232628398791544,3.9149888143176734,9.709114583333331,6.757904846335696
tiiuae/Falcon3-1B-Instruct,1.669,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,55.566785019304334,12.961374062508185,6.3444108761329305,2.2371364653243813,10.561979166666667,9.315898345153663
tiiuae/Falcon3-3B-Base,3.228,🟢 pretrained,LlamaForCausalLM,27.64985793250797,21.584784293773264,11.782477341389729,6.263982102908276,6.273697916666667,20.877659574468087
tiiuae/Falcon3-3B-Instruct,3.228,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,69.76755010040026,26.287229468432695,25.0,5.145413870246088,11.13255208333333,22.281323877068555
tiiuae/Falcon3-7B-Base,7.456,🟢 pretrained,LlamaForCausalLM,34.15947463840388,31.55991854750336,19.410876132930515,12.863534675615215,18.142708333333335,32.337839834515364
tiiuae/Falcon3-7B-Instruct,7.456,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,76.1247933261524,37.91581245917148,40.86102719033233,8.05369127516779,21.167968749999996,34.30481678486997
tiiuae/Falcon3-Mamba-7B-Base,7.273,🟢 pretrained,FalconMambaForCausalLM,28.911288713945666,25.534048802953162,19.410876132930515,7.941834451901568,4.393229166666667,22.641474586288414
tiiuae/Falcon3-Mamba-7B-Instruct,7.273,"💬 chat models (RLHF, DPO, IFT, ...)",FalconMambaForCausalLM,71.65099713205407,25.203505172398078,30.060422960725074,7.158836689038028,8.258072916666668,26.326093380614658
tiiuae/falcon-11B,11.103,🟢 pretrained,FalconForCausalLM,32.613243970442866,21.937999462890275,2.794561933534743,2.796420581655479,7.530729166666667,15.438460401891252
tiiuae/falcon-40b,40.0,🟢 pretrained,FalconForCausalLM,24.964538535530174,16.583304730312175,1.812688821752266,3.1319910514541416,5.193229166666668,16.722074468085104
tiiuae/falcon-40b-instruct,40.0,"💬 chat models (RLHF, DPO, IFT, ...)",FalconForCausalLM,24.54487426694504,17.220114203264526,1.9637462235649545,0.0,5.161979166666666,14.016326832151298
tiiuae/falcon-7b,7.0,🟢 pretrained,FalconForCausalLM,18.205140139274903,5.963936911876051,0.9818731117824773,0.0,4.497135416666667,1.392582742316784
tiiuae/falcon-7b-instruct,7.0,"💬 chat models (RLHF, DPO, IFT, ...)",FalconForCausalLM,19.68886997610784,4.8231784606744315,1.2084592145015105,0.0,3.2539062500000004,1.725029550827422
tiiuae/falcon-mamba-7b,7.0,🟢 pretrained,FalconMambaForCausalLM,33.35760227307987,19.876877803543437,4.45619335347432,8.05369127516779,10.862239583333334,14.468823877068557
togethercomputer/GPT-JT-6B-v1,6.0,🔶 fine-tuned on domain-specific datasets,GPTJForCausalLM,20.610646418170454,7.318523965141613,1.0574018126888218,1.4541387024608499,3.873697916666666,6.951832151300234
togethercomputer/GPT-NeoXT-Chat-Base-20B,20.0,🔶 fine-tuned on domain-specific datasets,GPTNeoXForCausalLM,18.297561581049393,6.830794983137852,2.3413897280966767,0.0,1.7578124999999993,1.6142139479905429
togethercomputer/LLaMA-2-7B-32K,7.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,18.649738250065383,8.089984229889549,1.4350453172205437,0.0,4.320572916666666,8.530954491725769
togethercomputer/Llama-2-7B-32K-Instruct,7.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,21.300039450879225,8.563469919446954,1.5861027190332326,0.22371364653244186,9.199218750000002,8.678708628841607
togethercomputer/RedPajama-INCITE-7B-Base,7.0,🟢 pretrained,GPTNeoXForCausalLM,20.822971936683555,5.0872422729164315,1.5861027190332326,0.6711409395973182,3.0166666666666657,2.186761229314421
togethercomputer/RedPajama-INCITE-7B-Chat,7.0,🔶 fine-tuned on domain-specific datasets,GPTNeoXForCausalLM,15.57977278066641,4.502173664381199,0.6797583081570997,0.33557046979865535,1.8617187499999996,1.3464095744680846
togethercomputer/RedPajama-INCITE-7B-Instruct,7.0,🔶 fine-tuned on domain-specific datasets,GPTNeoXForCausalLM,20.55069437980115,7.9054164937041635,2.1148036253776437,0.11185682326622093,5.03046875,3.027112884160755
togethercomputer/RedPajama-INCITE-Base-3B-v1,3.0,🟢 pretrained,GPTNeoXForCausalLM,22.936253584932423,3.518607767474259,1.4350453172205437,0.0,4.001041666666667,1.2355939716312052
togethercomputer/RedPajama-INCITE-Chat-3B-v1,3.0,🔶 fine-tuned on domain-specific datasets,GPTNeoXForCausalLM,16.521496296493304,5.164727927050627,0.906344410876133,0.0,5.089322916666668,1.4110520094562635
togethercomputer/RedPajama-INCITE-Instruct-3B-v1,3.0,🔶 fine-tuned on domain-specific datasets,GPTNeoXForCausalLM,21.24263620526869,4.510786368926982,1.283987915407855,0.0,6.408854166666669,1.2171247044917257
upstage/SOLAR-10.7B-Instruct-v1.0,10.732,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,47.36609972650345,31.872401888002116,5.664652567975831,7.829977628635347,6.942187500000002,23.758865248226947
upstage/SOLAR-10.7B-v1.0,10.732,🟢 pretrained,LlamaForCausalLM,24.212644671693326,29.789358089019135,2.643504531722054,4.138702460850116,13.67786458333333,26.667774822695034
upstage/solar-pro-preview-instruct,22.14,"💬 chat models (RLHF, DPO, IFT, ...)",SolarForCausalLM,84.15814483348626,54.82235099983529,22.054380664652566,16.10738255033557,15.007031249999997,47.48263888888889
