model,params_b,type,arch,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,ARC,HellaSwag,MMLU,TruthfulQA,Winogrande,GSM8K
upstage/SOLAR-10.7B-Instruct-v1.0,10.732,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,47.36609972650345,31.87240188800212,5.664652567975831,7.829977628635347,6.942187500000002,23.758865248226947,71.07508532423208,88.159729137622,66.21064893071143,71.42943510205136,83.58326756116811,64.74601971190296
upstage/SOLAR-10.7B-v1.0,10.732,🟢 pretrained,LlamaForCausalLM,24.21264467169333,29.78935808901913,2.643504531722054,4.138702460850116,13.67786458333333,26.667774822695037,61.94539249146758,84.60466042620992,65.47877433224612,45.03940613910581,83.66219415943172,55.49658832448825
uukuguy/speechless-code-mistral-7b-v1.0,7.0,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,36.652415590632856,24.091412067845624,5.211480362537765,4.586129753914992,14.772135416666666,23.841976950354614,60.580204778157,83.74825731925911,62.984648484196505,47.89607258136594,78.68981846882399,19.18119787717968
uukuguy/speechless-codellama-34b-v2.0,34.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,46.04216811393768,25.99329326784064,4.305135951661631,2.572706935123052,7.205208333333334,17.137632978723403,54.35153583617748,75.65226050587532,54.67239691268575,45.211730267295,73.55958958168904,11.599696739954512
uukuguy/speechless-coder-ds-6.7b,6.7,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,25.04698644042252,15.897457343156352,2.114803625377644,1.9015659955257265,5.3421875000000005,7.986111111111111,36.86006825938566,52.45966938856802,38.08453866930071,41.673027889757904,58.87924230465666,18.72630780894617
uukuguy/speechless-instruct-mistral-7b-v0.2,7.242,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,32.613243970442866,24.558747365322688,4.909365558912387,4.250559284116329,21.172135416666663,21.1362293144208,58.78839590443686,81.88607847042422,61.26529202568667,49.85475862893702,78.2162588792423,56.33055344958302
uukuguy/speechless-llama2-hermes-orca-platypus-wizardlm-13b,13.016,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,45.61751707691148,26.79172729423422,2.0392749244712998,2.684563758389265,17.754166666666666,17.322325650118206,59.64163822525597,82.70264887472615,58.29861027078807,55.99582588635479,75.37490134175216,13.115996967399546
uukuguy/speechless-mistral-dolphin-orca-platypus-samantha-7b,7.242,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,37.00215428396654,29.65312947574292,2.9456193353474323,4.4742729306487705,13.850260416666664,22.11510047281324,64.3344709897611,84.39553873730333,63.7237198372946,52.52044347181257,78.37411207576953,21.37983320697498
uukuguy/speechless-zephyr-code-functionary-7b,7.242,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,26.957916107040436,25.983622785908505,4.229607250755287,6.711409395973152,11.613020833333332,23.26942966903073,61.51877133105802,83.87771360286796,64.70824931415,44.99423947177576,78.68981846882399,43.82107657316149
vicgalle/CarbonBeagle-11B-truthy,10.732,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,52.12214701436632,33.98837559181831,4.909365558912387,6.599552572706939,4.112760416666666,26.18757387706856,72.26962457337885,89.31487751443935,66.54558287567055,78.55125113686812,83.82004735595896,66.11068991660348
vicgalle/Configurable-Hermes-2-Pro-Llama-3-8B,8.031,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,57.62510139762497,30.50962474895478,7.628398791540786,6.263982102908276,10.062239583333334,23.30636820330969,63.82252559726962,83.48934475204143,65.22610479317345,62.50621031182334,77.1112865035517,68.46095526914328
vicgalle/Configurable-Yi-1.5-9B-Chat,8.829,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,43.234506664538976,35.33444508462291,20.46827794561933,12.416107382550338,12.02265625,33.5014036643026,64.16382252559727,81.69687313284206,70.98619993208565,58.75453747041552,76.79558011049724,70.58377558756634
vicgalle/ConfigurableBeagle-11B,10.732,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,58.34452585805663,32.392022902811185,4.305135951661631,6.935123042505594,7.379427083333333,26.38150118203309,72.52559726962457,88.84684325831508,66.71285984165554,77.12685242373996,83.26756116811366,63.91205458680819
vicgalle/ConfigurableHermes-7B,7.242,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,54.10798902467674,23.158164380406475,4.758308157099698,3.5794183445190177,9.110937500000004,22.50295508274231,66.04095563139933,84.30591515634336,62.43985944304218,61.70544221880094,77.42699289660617,61.41015921152388
vicgalle/ConfigurableSOLAR-10.7B,10.732,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,50.995580614990445,27.45095014166692,6.646525679758309,6.487695749440718,5.193229166666667,24.146719858156025,70.39249146757679,88.03027285401315,66.43615421725751,72.34056129661047,83.03078137332281,63.38134950720242
vonjack/Phi-3-mini-4k-instruct-LLaMAfied,3.821,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,57.87488308798432,40.20185213345416,13.821752265861026,10.738255033557047,7.110937500000002,32.06080082742317,62.8839590443686,80.57159928301135,67.23258012270988,59.88391624622216,72.69139700078927,73.69219105382867
yam-peleg/Hebrew-Mistral-7B,7.504,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,23.28344348550734,20.176940422218426,4.984894259818732,3.9149888143176734,7.673697916666668,19.778738179669027,59.72696245733788,80.77076279625572,59.5171037193856,48.164823425096536,74.03314917127072,30.32600454890068
zhengr/MixTAO-7Bx2-MoE-v8.1,12.879,🔶 fine-tuned on domain-specific datasets,MixtralForCausalLM,41.87810564856802,19.17690717348315,6.042296072507553,6.487695749440718,8.303124999999996,20.517508865248228,73.80546075085324,89.21529575781717,64.92084758928057,78.57105477952206,87.37174427782163,71.1144806671721
